continuaria	Continuar	1
continuaria	continuar	38
continuaria	continuariar	3
continuaria	continuazer	1
continuariam	continuar	10
continuariam	continuarir	1
continuará	continuar	5
continuarão	continuar	1
continuasse	continuar	46
continuassem	continuar	39
continuava	Continuar	8
continuava	continuar	155
continuavam	continuar	33
continue	continuar	5
continuo	continuar	1
continuou	continuar	656
continuá	continuar	1
continuístas	continuír	4
contivesse	contiver	8
contivessem	conter	6
contivessem	contiver	1
contornada	Contornar	1
contornada	contornar	29
contornadas	contornar	5
contornado	Contornar	2
contornado	contornar	12
contornados	contornar	2
contornando	Contornar	1
contornando	contornar	13
contornar	contornar	92
contornaram	contornar	1
contornarem	contornar	1
contornasse	contornar	1
contornava	contornar	1
contornou	Contornar	1
contornou	contornar	4
contou	contar	563
contra	contrar	1
contra-argumentava	contra-argumentar	1
contra-argumentou	contra-argumentar	4
contra-arrazoassem	contra-arrazoar	1
contra-arrestar	contra-arrestar	2
contra-assinada	contra-assinar	1
contra-atacar	contra-atacar	1
contra-atacou	contra-atacar	7
contrabalançada	contrabalançar	2
contrabalançado	contrabalançar	2
contrabalançados	contrabalançar	1
contrabalançando	contrabalançar	5
contrabalançar	contrabalançar	14
contrabalançava	contrabalançar	1
contrabandeadas	contrabandear	6
contrabandeados	contrabandear	1
contrabandear	contrabandear	2
contrabandeara	contrabandearar	1
contrabando	contrabar	4
contrabater	contrabater	1
contracarrear	contracarrear	1
contracenando	contracenar	2
contracenou	contracenar	1
contradisse	contradir	1
contraditados	contraditar	2
contraditar	contraditar	1
contradizer	contradizer	1
contradizia	contradizer	1
contraindo	contrair	7
contrair	contrair	16
contraiu	Contrair	50
contraiu	contraer	17
contraiu	contrair	46
contrapartida	contraparter	6
contrapartida	contrapartir	3
contrapondo	Contrapor	6
contrapondo	contrapor	24
contrapor	contrapor	18
contraporem	contrapor	2
contraposta	contrapor	1
contraposto	contrapor	3
contrapropôs	contrapropor	2
contrapunha	contrapor	8
contrapunham	contrapunhar	4
contrapunham	contrapur	1
contrapuseram	contrapuser	1
contrapuserem	contrapuser	1
contrapôs	contrapor	10
contrapõe	contrapor	1
contraria	contrariar	3
contraria	contrazer	1
contrariada	Contrariar	1
contrariada	contrariar	2
contrariado	Contrariar	7
contrariado	contrariar	16
contrariados	Contrariar	1
contrariados	contrariar	7
contrariam	contrarir	1
contrariando	contrariar	242
contrariar	contrariar	24
contrariara	contrariar	1
contrariaram	contrariar	5
contrariarem	contrariar	1
contrariaria	contrariar	1
contrariariam	contrariar	1
contrariasse	contrariar	5
contrariasse	contrariassar	1
contrariassem	contrariar	2
contrariava	Contrariar	1
contrariava	contrariar	48
contrariava	contrariavar	2
contrariavam	contrariar	11
contrarie	contrariar	1
contrariem	contrariar	1
contrariou	contrariar	23
contrasta	contrastar	5
contrastada	contrastar	1
contrastados	contrastar	1
contrastando	contrastar	2
contrastara	contrastarar	1
contrastaram	contrastar	1
contrastaria	contrastazer	1
contrastava	contrastar	1
contrastava	contrastavar	12
contrastavam	contrastar	4
contrastavam	contrastavar	2
contratada	Contratar	1
contratada	contratar	31
contratadas	contratar	21
contratado	contratar	193
contratados	contratado	1
contratados	contratar	50
contratando	contratar	9
contratar	contratar	44
contratara	contratar	4
contratara	contratarar	2
contrataram	Contratar	2
contrataram	contratar	3
contratarem	contratar	4
contrataria	contratar	2
contratariam	contratar	1
contratassem	contratar	1
contratava	contratar	2
contratavam	contratar	2
contratos	contratar	1
contratou	contratar	61
contratá	contratar	1
contravenham	contravenhar	1
contravêm	contravir	1
contraíam	contrair	1
contraída	contrair	15
contraídas	contrair	13
contraídas	contraír	1
contraído	Contrair	1
contraído	contraer	3
contraído	contrair	17
contraídos	contrair	13
contraíra	contrair	1
contraíra	contraírar	2
contraíram	contrair	1
contraírem	contrair	2
contribua	contribuir	2
contribuam	contribuar	1
contribuam	contribuir	1
contribuem	contribuir	5
contribui	contribuir	6
contribuido	contribuir	1
contribuindo	contribuir	72
contribuir	contribuir	107
contribuiria	contribuir	12
contribuiria	contribuizer	1
contribuiriam	contribuir	6
contribuiriam	contribuizer	1
contribuiu	contribuer	16
contribuiu	contribuir	250
contribuía	contribuer	1
contribuía	contribuir	23
contribuíam	contribuir	14
contribuíam	contribuíar	1
contribuído	contribuir	38
contribuíra	contribuir	5
contribuíra	contribuírar	2
contribuíram	contribuir	88
contribuíram	contribuír	3
contribuírem	contribuir	1
contribuísse	contribuir	8
contribuíssem	contribuír	2
contribuíssemos	contribuísser	2
controla	controlar	11
controlada	controladar	11
controlada	controlado	2
controlada	controlar	76
controladas	controlar	70
controlado	controlar	58
controlados	controlar	18
controlam	controlar	1
controlando	controlar	21
controlar	controlar	248
controlaram	controlar	7
controlarem	controlar	1
controlaria	controlar	3
controlariam	controlar	1
controlasse	controlar	4
controlassem	controlar	1
controlava	controlar	46
controlavam	controlar	21
controlavam	controlavar	1
controle	controlar	3
controlou	controlar	5
controlá	controlar	7
controvertida	controverter	1
controvertidas	controverter	2
controvertidas	controvertir	1
controvertido	controvertir	2
controvertidos	controverter	1
contrária	contrár	28
contrário	contráriar	1
contumaz	contumazer	3
conturbada	conturbar	13
conturbadas	conturbar	3
conturbado	conturbar	12
conturbados	conturbar	1
conturbando	conturbar	1
conturbar	conturbar	2
conturbá	conturbar	1
contém	conter	12
contém	contir	1
contê	conter	5
contêm	conter	2
contígua	contíguir	1
contínua	contínuar	2
contínua	contínuir	1
convencendo	convencer	14
convencer	convencer	137
convencera	convencer	5
convenceram	convencer	21
convencesse	convencer	3
convencessem	convencer	2
convenceu	convencer	51
convencida	Convencer	2
convencida	convencer	2
convencido	convencer	60
convencido	convencido	1
convencidos	convencer	10
convencionada	convencionar	2
convencionou	convencionar	6
convencê	convencazer	3
convencê	convencer	39
convenha	conver	1
convenha	convir	1
conveniada	conveniado	1
conveniadas	conveniar	4
conveniados	conveniar	7
convença	convençer	1
convergia	convergir	1
convergiam	convergiar	4
convergiam	convergir	5
convergir	convergir	2
convergiram	convergerir	1
convergiram	convergir	5
convergiriam	convergirir	1
convergiu	convergir	3
conversa	conversar	1
conversado	conversar	7
conversando	Conversar	4
conversando	conversar	5
conversar	conversar	32
conversara	conversar	4
conversaram	conversar	4
conversaria	conversar	1
conversas	convernder	1
conversava	conversar	2
conversou	conversar	12
converta	convrir	1
converte	converter	2
convertem	converter	2
convertendo	converter	19
converter	converter	12
convertera	converter	2
converteram	converter	1
converterem	converter	1
converteria	converter	2
converteriam	converter	1
converteriam	converterir	1
convertesse	converter	3
convertessem	converter	1
converteu	converter	45
convertia	converter	4
convertida	Converter	1
convertida	converter	25
convertidas	converter	8
convertido	converter	44
convertidos	converter	14
convertê	converter	1
convidada	convidadar	1
convidada	convidar	32
convidadas	convidar	2
convidado	convidar	775
convidados	convidar	25
convidando	convidar	35
convidar	convidar	25
convidara	convidar	8
convidara	convidarar	2
convidaram	convidar	11
convidaram	convidarar	1
convidaria	convidar	1
convidava	convidavar	1
convidou	convidar	177
convidá	convid	1
convidá	convidar	12
convier	convier	1
conviesse	convier	3
conviesse	conviessar	1
convinha	conver	4
convinha	convir	2
convir	convir	1
convive	conviver	3
convivem	conviver	2
convivendo	conviver	2
conviver	conviver	34
conviveu	Conviver	4
conviveu	conviver	14
convivia	conviver	1
convocada	convocado	13
convocada	convocar	149
convocadas	Convocar	5
convocadas	convocar	55
convocado	convocar	315
convocados	convocado	4
convocados	convocar	28
convocando	Convocar	2
convocando	convocar	74
convocar	convocar	95
convocara	convocar	4
convocaram	convocar	16
convocaria	convocar	8
convocasse	convocar	12
convocava	convocar	11
convocou	convocar	268
convocá	convocar	6
convulsionada	convulsionar	7
convulsionado	convulsionar	4
convulsionando	convulsionar	2
convulsionar	convulsionar	2
convulsionou	convulsionar	5
convém	convir	5
coontribuíram	coontribuir	1
cooperado	cooperar	2
cooperando	cooperar	4
cooperar	cooperar	29
cooperarem	cooperar	1
cooperaria	cooperar	1
cooperasse	cooperar	1
cooperativista	cooperativer	17
cooperativista	cooperativistar	1
cooperativistas	cooperativir	1
cooperava	Cooperar	1
cooperava	cooperavar	3
cooperem	cooper	1
cooperemos	Cooper	1
cooperou	Cooperar	1
cooperou	cooperar	9
cooptado	cooptar	3
cooptados	cooptar	2
cooptando	cooptar	1
cooptar	cooptar	5
cooptá	cooptar	1
coordena	coordenar	6
coordenada	Coordenar	4
coordenada	coordenar	60
coordenadas	coordenar	14
coordenado	coordenado	2
coordenado	coordenar	85
coordenador-executivo	coordenador-executivar	1
coordenadora	coordenadorar	1
coordenados	coordenar	14
coordenam	coordenr	1
coordenando	coordenar	34
coordenar	coordenar	388
coordenara	coordenar	1
coordenaram	coordenar	4
coordenarem	coordenar	1
coordenaria	coordenar	7
coordenaria	coordenazer	1
coordenasse	coordenar	3
coordenasse	coordenassar	2
coordenava	Coordenar	1
coordenava	coordenar	12
coordenava	coordenavar	4
coordenavam	coordenar	2
coordenavam	coordenavar	2
coordenou	coordenar	301
coordená	coordenar	2
copar	Copar	1
copatrocinado	copatrocinar	1
copeve	Coper	1
copiados	copiar	2
copiaria	copiar	1
coroado	coroar	2
coroados	Coroar	1
coroando	Coroar	1
coroando	coroar	7
coroar	coroar	3
coroinha	coroer	1
coroinha	coroinhar	1
coronel-reformado	Coronel-reformar	1
coronha	Coronhar	1
coronhadas	coronhar	1
coroou	coroar	5
corpo	corpar	2
corporativista	corporativistar	1
corporifica	corporificar	1
corporificaram	corporificar	1
corporificava	corporificar	1
corporificou	corporificar	3
corrcspondesse	corrcsponder	1
corre	correr	4
correio	Corrir	1
correio	corrir	2
correioweb.com.br	correioweb.com.br	1
correlata	correlatar	1
correm	correr	4
corremos	correr	1
correndo	Correr	1
correndo	correr	10
correr	correr	24
correra	correrar	1
correram	Correr	2
correram	correr	9
correram	correrar	1
correrem	correr	1
correria	correr	1
correriam	correriar	1
corresponda	corresponder	1
corresponde	corresponder	26
correspondem	corresponder	5
correspondendo	Corresponder	1
correspondendo	corresponder	26
correspondente	correspondentir	1
corresponder	corresponder	14
correspondera	corresponder	4
corresponderam	corresponder	8
corresponderem	corresponder	1
corresponderia	corresponder	14
correspondesse	corresponder	8
correspondessem	Corresponder	1
correspondessem	corresponder	3
correspondeu	correspondar	1
correspondeu	corresponder	41
correspondia	corresponder	54
correspondiam	correspond	1
correspondiam	corresponder	24
correspondiam	correspondiar	1
correspondido	corresponder	3
corresse	correr	1
correta	corretar	2
correu	correr	8
corria	corr	1
corria	correr	23
corria	corrir	2
corriam	Corr	2
corriam	correr	13
corriam	corriar	2
corriam	corzer	5
corridos	correr	2
corrigia	corrigir	4
corrigiam	corrigir	2
corrigida	corrigidar	3
corrigida	corrigir	3
corrigidas	corriger	1
corrigidas	corrigir	2
corrigido	corriger	4
corrigido	corrigir	4
corrigidos	Corriger	1
corrigidos	corriger	2
corrigidos	corrigir	3
corrigimos	corrigir	1
corrigindo	corrigir	6
corrigir	corrigir	52
corrigirem	corrigir	1
corrigisse	corrigizer	1
corrigiu	corrigir	3
corrijam	corrigir	1
corro	Corrar	1
corroborada	corroborar	6
corroborado	corroborar	2
corroborando	Corroborar	2
corroborando	corroborar	4
corroborar	corroborar	6
corroborasse	corroborar	1
corroborou	corroborar	4
corroer	corroer	3
corromper	corromper	2
corrompidas	corrompir	1
corrompido	corromper	3
corroído	corroer	3
corrói	corruir	1
corta	cortar	3
cortada	cortar	3
cortadas	cortar	6
cortado	cortar	7
cortados	cortar	5
cortando	cortar	8
cortar	cortar	37
cortara	cortar	1
cortaram	cortar	3
cortaria	cortar	1
cortaria	cortazer	1
cortariam	cortar	1
cortasse	cortar	1
cortava	cortar	2
corte	cortar	1
cortejada	cortejar	1
cortejado	cortejar	3
cortejarem	cortejar	1
cortejasse	cortejar	1
cortejava	cortejar	1
cortejou	cortejar	2
cortou	cortar	17
cortá	cortar	1
corumbá	Corumbar	2
cose	cosar	1
costumam	costumar	4
costumava	costumar	20
costumavam	costumar	1
costume	costumir	1
costurada	costurar	2
costurado	costurar	1
costurando	costurar	1
costurar	costurar	3
costurava	costurar	1
costurou	costurar	5
cota	cotar	1
cotada	cotar	7
cotado	cotar	62
cotados	cotado	6
cotados	cotar	4
cotejada	cotejar	1
cotejar	cotejar	1
cotizaram	cotizar	1
coube	caber	340
couber	couber	3
coubera	couberar	5
couberam	caber	7
coubesse	couber	14
coubessem	couber	3
covarde	covardar	1
covardia	covarder	1
cozinhar	cozinhar	1
credenciada	Credenciar	1
credenciada	credenciadar	1
credenciadas	credenciar	1
credenciado	Credenciar	2
credenciado	credenciar	17
credenciados	credenciado	2
credenciados	credenciar	13
credenciando	Credenciar	1
credenciando	credenciar	7
credenciar	credenciar	2
credenciara	credenciar	1
credenciaram	credenciar	1
credenciaria	credenciar	1
credenciasse	credenciassar	1
credenciava	credenciar	2
credenciavam	credenciar	2
credenciou	credenciar	9
creio	crer	10
cremos	crer	1
crer	crer	18
cresce	crescer	3
crescem	crescer	4
crescendo	crescer	22
crescente	crescentir	1
crescer	crescer	73
crescera	crescer	12
crescera	crescerar	2
cresceram	crescer	31
cresceram	crescerar	1
crescerem	crescer	1
cresceria	crescer	1
cresceria	crescerir	1
crescermos	crescer	1
crescerão	crescer	2
crescesse	crescer	7
crescessem	crescer	3
cresceu	crescer	129
crescia	Crescer	1
crescia	Cresciar	1
crescia	crescer	61
crescia	cresciar	1
cresciam	cresc	1
cresciam	crescer	23
cresciam	cresciar	1
crescido	crescer	14
cresçam	crescer	1
cria	criar	25
criada	criado	5
criada	criar	1497
criadas	criar	210
criado	criado	5
criado	criar	1663
criadora	criadorar	1
criados	criado	3
criados	criar	223
criam	criar	3
criando	criar	318
criança	criançar	3
criar	criar	572
criar-se-iam	criar-se-ir	1
criara	criar	33
criara	criarar	7
criaram	criar	103
criarem	criar	8
criaria	criar	26
criaria	criariar	1
criariam	criar	4
criará	criar	3
criasse	criar	16
criasse	criassar	2
criassem	criar	5
criava	Criar	3
criava	criar	133
criavam	Criar	2
criavam	criar	20
criminalizar	criminalizar	2
criminalizava	criminalizar	1
criminosas	criminonder	1
criou	criar	1236
criou‑se	criou‑sar	1
crise	crisar	2
crismava	crismar	1
cristaliza	cristalizar	1
cristalizadas	cristalizar	2
cristalizado	cristalizar	1
cristalizando	cristalizar	1
cristalizar	cristalizar	4
cristalizara	Cristalizar	1
cristalizaram	cristalizar	1
cristalizava	cristalizar	2
cristalizou	cristalizar	6
cristianizado	cristianizar	1
cristianizar	cristianizar	5
cristo	Crer	1
critica	criticar	6
criticada	Criticar	6
criticada	criticar	107
criticadas	criticar	12
criticado	criticar	182
criticados	criticar	11
criticando	criticar	200
criticar	criticar	112
criticara	criticar	12
criticara	criticarar	5
criticaram	criticar	34
criticaram	criticarar	1
criticarem	criticar	4
criticaria	criticar	4
criticasse	criticar	8
criticassse	criticar	1
criticava	Criticar	14
criticava	criticar	113
criticavam	Criticar	5
criticavam	criticar	39
criticavam	criticavar	2
criticou	criticar	582
criticá	criticar	3
criva	crivar	1
cronista	cronistar	1
cru	crr	5
crucificaram	crucificar	1
cruz	cruzir	1
cruzada	cruzar	10
cruzado	Cruzar	2
cruzado	cruzar	13
cruzados	cruzar	15
cruzando	cruzar	3
cruzaram	cruzar	4
cruzaram	cruzarar	3
cruzavam	cruzar	2
cruzou	cruzar	3
crédito	crédger	5
crédito	crédizer	1
crê	crer	2
crítica	críticar	4
crônica	crônicar	1
cuiabá	Cuiab	4
cuiabá	Cuiabar	8
cuida	cuidar	4
cuidado	cuidar	2
cuidados	cuidar	4
cuidam	cuidar	2
cuidando	cuidar	13
cuidar	cuidar	58
cuidaram	cuidar	3
cuidarem	cuidar	1
cuidasse	cuidar	1
cuidava	cuidar	11
cuidava	cuidavar	1
cuidou	cuidar	30
culminado	culminar	2
culminando	culminar	59
culminar	culminar	7
culminara	culminar	2
culminaram	culminar	74
culminaram	culminarar	1
culminaria	culminar	36
culminariam	culminar	5
culminariam	culminarir	2
culminasse	culminar	1
culminou	culminar	209
culpada	culpar	2
culpado	culpar	26
culpados	culpado	2
culpados	culpar	22
culpando	culpar	5
culpar	culpar	1
culpavam	culpar	2
culpou	culpar	9
culpá	culpar	1
cultivada	cultivar	8
cultivadas	cultivar	4
cultivado	cultivar	2
cultivando	cultivar	5
cultivar	cultivar	9
cultivaram	cultivar	1
cultivassem	cultivar	1
cultivava	cultivar	1
cultivavam	cultivar	3
cultivou	Cultivar	2
cultivou	cultivar	7
culto	cultar	3
cultua	cultuar	2
cultuada	cultuar	1
cultuados	cultuar	1
cultuam	cultuar	1
cumpram	cumprar	2
cumpre	cumprir	6
cumprem	cumprir	2
cumpri	cumprir	3
cumpria	cumpr	16
cumpria	cumprer	8
cumpriam	cumpr	1
cumpriam	cumpriar	3
cumpriam	cumprir	4
cumprida	cumprir	43
cumpridas	cumprir	24
cumprido	cumprer	10
cumprido	cumprir	79
cumpridos	cumprir	16
cumprimos	cumprir	1
cumprindo	cumprir	165
cumprir	cumprir	261
cumprira	cumprerir	1
cumprira	cumprirar	9
cumpriram	cumprer	1
cumpriram	cumprerir	1
cumpriram	cumprir	7
cumprirem	cumprir	6
cumpriria	cumprir	14
cumpririam	cumprir	2
cumpririam	cumpririar	1
cumprirmos	cumprir	1
cumprisse	cumprir	19
cumprisse	cumprizer	3
cumprissem	cumprir	14
cumpriste	Cumpristir	1
cumpriu	cumprer	6
cumpriu	cumprir	185
cumular	cumular	2
cunha	cor	1
cunhada	cunhar	14
cunhado	cunhar	38
cunhando	Cunhar	1
cunhou	cunhar	5
curado	curar	2
curar	curar	2
curitiba	Curitber	1
curitiba	Curitibar	1
curitiba-paranaguá	Curitiba-Paranagu	1
cursadas	cursar	2
cursado	cursar	34
cursando	cursar	108
cursar	cursar	143
cursara	cursar	1
cursaram	cursar	3
cursaria	Cursar	1
cursava	Cursar	1
cursava	cursar	48
cursavam	cursar	3
cursos	curnder	2
cursou	Cursar	554
cursou	cursar	634
cursá	cursar	1
curta	curtar	4
curtem	curtir	1
curtos	currer	1
curva	curvar	1
curvar	curvar	3
curve	curvar	1
cuspia	cusper	2
custa	custar	3
custado	custar	5
custando	custar	1
custar	custar	5
custara	custarar	2
custaram	custar	4
custaria	custar	5
custasse	custar	1
custava	Custar	1
custava	custar	2
custeada	custear	4
custeadas	custear	3
custeado	custear	6
custeados	custear	5
custeando	custear	2
custear	custear	40
custeava	custear	2
custeou	Custear	3
custeou	custear	3
custodiar	custodiar	2
custodiaram	custodiar	1
custou	custar	40
custódia	custóder	1
cutelaria	cutelar	1
cáqui	cáquir	4
câmara	Câmar	4
câmara	Câmarar	1
câmara	câmar	3
câncer	Câncer	1
câncer	câncer	18
cândida	Cânder	1
cândido	Cânder	13
cândido	Cândir	25
césar	César	3
céu	cér	1
cúpula	cúpular	1
dacar	Dacar	6
dada	dar	351
dadas	dar	67
dado	dar	432
dados	dar	127
dai	Dair	1
dando	dar	679
danificada	danificar	4
danificado	danificar	2
danificasse	danificar	1
danosos	danonder	1
dançar	dançar	1
dançou	dançar	2
dar	dar	956
darem	dar	5
daria	dar	185
daria	dariar	3
daria	dazer	2
dariam	dar	21
dariam	darer	1
dariam	dariar	5
darmos	dar	1
dará	dar	9
darão	dar	2
data	datar	11
datada	Datar	2
datada	datar	92
datadas	datar	4
datado	Datar	1
datado	datar	76
datados	datar	4
datam	Datar	1
datam	datar	10
datando	datar	7
datar	datar	1
datava	datar	6
datavam	datar	1
datilografada	datilografar	1
datilografadas	datilografar	1
datilografado	datilografar	2
datilografara	datilografar	1
datilografava	datilografar	1
datilografá	datilografazer	1
datou	datar	1
dava	dar	267
davam	dar	76
ddécada	ddécar	1
debandaram	debandar	3
debate	debatar	2
debate	debater	1
debatendo	Debater	1
debatendo	debater	7
debater	debater	107
debatera	debater	1
debateram	Debater	1
debateram	debater	9
debateram	debaterar	2
debaterem	debater	4
debateria	debater	1
debateria	debaterir	1
debatesse	debater	1
debateu	debater	48
debatia	debat	1
debatia	debater	6
debatia	debatir	1
debatiam	debat	2
debatiam	debater	4
debatida	debater	13
debatida	debatir	19
debatidas	debater	13
debatidas	debatir	6
debatido	debater	21
debatido	debatir	8
debatidos	debater	6
debatidos	debatir	13
debelada	Debelar	6
debelada	debelar	63
debeladas	debelar	2
debelado	Debelar	4
debelado	debelar	51
debelados	debelar	2
debelar	debelar	30
debelasse	debelar	1
debelasse	debelassar	1
debelou	debelar	2
debelá	debelar	1
debitadas	debitar	1
debitado	debitar	1
debitaram	debitar	1
debochar	debochar	1
debruçaram	debruçar	1
debutando	Debutar	1
debutou	debutar	1
decaindo	decair	2
decair	decair	1
decantada	decantar	1
decantado	decantar	1
decepcionada	decepcionar	2
decepcionado	decepcionado	1
decepcionado	decepcionar	24
decepcionando	decepcionar	4
decepcionar	decepcionar	3
decepcionou	decepcionar	4
decerto	decrir	1
decida	decer	1
decide	decidir	10
decidem	decidir	4
decidia	decidir	13
decidiam	decidiar	1
decidiam	decidir	5
decidida	decider	2
decidida	decidir	213
decididas	decider	1
decididas	decidir	13
decidido	decider	7
decidido	decidir	210
decididos	decidir	23
decidimos	decidir	3
decidindo	decidir	75
decidir	decidir	169
decidira	deciderir	30
decidira	decidirar	23
decidiram	decider	1
decidiram	deciderir	3
decidiram	decidir	259
decidirem	decidir	3
decidiria	decidir	43
decidiria	decidizer	26
decidiriam	decidir	2
decidisse	decidir	19
decidisse	decidizer	15
decidissem	decidir	3
decidiu	decider	35
decidiu	decidir	1332
decido	decer	2
decifrar	decifrar	4
decifrou	decifrar	2
decisiva	decisivar	2
decisivo	decisiver	1
decisão	decis	1
declamatória	declamatór	1
declara	declar	1
declara	declarar	9
declarada	Declarar	1
declarada	declarar	62
declaradas	declarar	13
declarado	declarar	418
declarados	Declarar	1
declarados	declarar	38
declaram	declarar	2
declaramos	declarar	1
declarando	declarar	382
declarar	declarar	171
declarara	declarar	18
declarara	declararar	12
declararam	declarar	70
declararam	declararar	1
declararem	declarar	3
declararia	Declarar	1
declararia	declarar	23
declararia	declarazer	3
declarasse	declarar	32
declarassem	declarar	3
declarava	Declarar	11
declarava	declarar	146
declaravam	declarar	17
declaração	declaraç	1
declare	declarar	1
declarou	declarar	2019
declarouque	declaroucar	1
declinado	declinar	5
declinando	Declinar	2
declinando	declinar	6
declinar	declinar	14
declinara	declinar	1
declinava	declinar	1
declinou	declinar	38
declínio	declíniar	1
decolar	decolar	2
decolara	decolarar	1
decolou	decolar	3
decompuseram	decompor	1
decorra	decorrer	1
decorre	decorrer	8
decorrem	decorrer	6
decorrendo	decorrer	3
decorrer	decorrer	372
decorreram	decorrer	12
decorreria	decorrerir	1
decorresse	decorrer	1
decorreu	decorrer	38
decorria	decorrer	12
decorria	decorrir	1
decorriam	decorrer	2
decorriam	decorriar	2
decorrida	decorrer	2
decorrido	decorrer	14
decorrido	decorrir	1
decorridos	decorrer	8
decrescer	decrescer	8
decrescera	decrescer	1
decresceram	decrescer	1
decresceu	decrescer	7
decrescia	decrescer	1
decrescido	decrescer	3
decretada	Decretar	4
decretada	decretado	26
decretada	decretar	231
decretadas	decretar	22
decretado	Decretar	7
decretado	decretar	148
decretados	decretado	1
decretados	decretar	7
decretam	decretar	2
decretando	decretar	24
decretar	Decretar	1
decretar	decretar	104
decretara	decretar	5
decretara	decretarar	1
decretaram	decretar	15
decretaria	decretar	3
decretaria	decretariar	1
decretariam	decretariar	1
decretasse	decretar	10
decretava	decretar	9
decreto-lei	decreto-l	4
decreto-lei	decreto-lar	1
decretou	decretar	296
decretá	decretar	3
decteto-lei	Decteto-Lar	1
decuplicaram	decuplicar	1
dedica	dedicar	8
dedicada	dedicado	1
dedicada	dedicar	75
dedicadas	dedicar	16
dedicado	dedicar	92
dedicados	dedicar	25
dedicam	dedicar	3
dedicando	Dedicar	46
dedicando	dedicar	194
dedicar	dedicar	754
dedicara	Dedicar	1
dedicara	dedicar	2
dedicaram	dedicar	16
dedicarem	dedicar	1
dedicaria	dedicar	13
dedicaria	dedicazer	2
dedicasse	dedicar	3
dedicassem	dedicar	3
dedicava	dedicar	46
dedicava	dedicavar	1
dedicavam	dedicar	5
dedicavam	dedicavar	2
dedicou	Dedicar	119
dedicou	dedicar	649
dedicá	dedic	1
deduziam	deduzer	1
deduzida	deduzer	1
deduzidas	deduzer	1
deduzidos	deduzer	1
deduzir	deduzir	3
deduziremos	deduzirer	1
deem	de	2
defasadas	defasar	2
defasado	defasar	2
defasados	defasar	3
defeituosas	defeituonder	1
defendam	defender	1
defende	defender	24
defendem	defender	6
defendem	defendir	1
defendemos	defender	1
defendendendo	defendender	1
defendendo	defender	567
defender	defender	805
defendera	defender	22
defendera	defenderar	6
defenderam	Defender	1
defenderam	defender	48
defenderam	defenderar	3
defenderei	defenderar	1
defenderem	defender	12
defenderemos	defender	3
defenderia	defender	15
defenderia	defenderir	6
defenderá	defender	2
defendesse	defender	31
defendesse	defendessar	1
defendessem	defender	9
defendeu	defendar	49
defendeu	defender	1748
defendia	Defender	20
defendia	Defendir	27
defendia	defender	640
defendia	defendir	27
defendiam	Defender	5
defendiam	Defendir	2
defendiam	defend	10
defendiam	defender	201
defendiam	defendiar	22
defendiam	defendir	3
defendida	defender	194
defendida	defendir	34
defendidas	defender	82
defendidas	defendir	46
defendido	defender	141
defendido	defendir	22
defendidos	defender	18
defendidos	defendir	15
defendo	defender	5
defendo	defer	3
defendê	defender	15
defendíamos	defender	2
defensor	defensor	16
defensora	defensorar	4
defere	deferir	1
deferida	deferir	7
deferido	Deferir	2
deferido	deferir	18
deferidos	deferer	2
deferir	deferir	2
deferiu	deferir	20
defesa	defender	53
defina	definar	1
define	definir	25
definem	definir	8
defini	definir	4
definia	Defin	2
definia	Definir	2
definia	defin	1
definia	definir	85
definiam	definiar	2
definiam	definir	13
definida	definer	3
definida	definir	177
definidas	definer	1
definidas	definir	67
definido	definer	1
definido	definido	2
definido	definir	136
definidos	definir	107
definindo	Definir	19
definindo	definir	105
definir	definir	198
definira	definirar	4
definiram	Definer	1
definiram	definer	1
definiram	definerir	157
definiram	definir	68
definirem	definir	3
definiria	definir	19
definiria	definizer	1
definiriam	definiriar	2
definirmos	definir	1
definisse	definir	10
definisse	definizer	11
definissem	definir	3
definiu	definer	31
definiu	definir	229
definu	definr	1
deflagar	deflagar	1
deflagara	deflagar	1
deflagaram	deflagar	1
deflagra	deflagrar	1
deflagrada	Deflagradar	4
deflagrada	Deflagrar	20
deflagrada	deflagradar	12
deflagrada	deflagrar	303
deflagradas	deflagrar	26
deflagrado	Deflagrar	20
deflagrado	deflagrar	233
deflagrados	deflagrado	1
deflagrados	deflagrar	8
deflagrando	deflagrar	13
deflagrar	deflagrar	52
deflagrara	deflagrar	2
deflagrara	deflagrarar	1
deflagraram	deflagrar	28
deflagraram	deflagrarar	3
deflagraria	deflagrar	1
deflagrariam	deflagrarir	1
deflagrariam	deflagrazer	1
deflagrava	deflagrar	2
deflagrou	deflagrar	68
deflagrá	deflagrar	2
deformadas	deformar	3
deformado	deformar	2
defrauda	defraudar	1
degenerou	degenerar	5
degolados	degolar	6
degolando	degolar	4
degrada	degrar	1
degradadas	degradar	4
degradar	degradar	2
degradem	degradar	1
dei	dar	5
deitadas	deitar	1
deitado	deitar	1
deitando	deitar	1
deitou	deitar	1
deixa	deixar	20
deixada	deixado	5
deixada	deixar	79
deixadas	deixar	9
deixado	deixar	217
deixados	deixado	1
deixados	deixar	5
deixando	deixar	1367
deixan­do	Deixan­r	1
deixar	deixar	821
deixara	deixar	69
deixara	deixarar	6
deixaram	deixar	111
deixaram	deixarar	1
deixarem	deixar	6
deixaria	deixar	104
deixaria	deixariar	3
deixaria	deixazer	6
deixariam	deixar	6
deixará	deixar	2
deixará	deixazer	1
deixasse	deixar	48
deixassem	deixar	16
deixava	deixar	97
